agb_code,lci_name,ciqual_code,energy_kj,energy,water,proteins,carbohydrates,lipids,sugars,fructose,galactose,glucose,lactose,maltose,sucrose,starch,fiber,polyols,alcohol,organic_acids,saturated_fatty_acids,monounsaturated_fatty_acids,polyunsaturated_fatty_acids,40_fatty_acids,60_fatty_acids,80_fatty_acids,100_fatty_acids,120_fatty_acids,140_fatty_acids,160_fatty_acids,180_fatty_acids,181_oleic_acid,182_linoleic_acid,183_alpha-linolenic_acid,204_arachidonic_acid,205_epa,206_dha,cholesterol,salt,calcium,copper,iron,iodine,magnesium,manganese,phosphorus,potassium,selenium,sodium,zinc,retinol,beta-carotene,vitamin_d,vitamin_e,vitamin_k1,vitamin_k2,vitamin_c,vitamin_b1,vitamin_b2,vitamin_b3,vitamin_b5,vitamin_b6,vitamin_b9,vitamin_b12,source,is_energy_recalculated
32030,"Breakfast cereals, diet, plain, not fortified",32030,16100.0,3790.0,36.4,113.0,790.0,12.5,154.0,3.9000000000000004,0.39,3.9000000000000004,2.3000000000000003,3.2,140.0,543.0,34.5,0.0,0.0,0.0,3.9000000000000004,2.7,5.2,0.013,0.0066,0.028,0.026,0.020999999999999998,0.053,1.7000000000000002,2.0,2.7,1.0,0.064,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.0,11.799999999999999,270.0,3.2,70.0,100.0,540.0,15.0,1740.0,3150.0,100.0,4750.0,14.0,0.0,132.0,3.1,120.0,4.0,0.0,574.0,25.0,14.0,160.0,60.0,14.0,2000.0,11.0,CALNUT2020_2020_07_07,
32021,"Breakfast cereals, diet, plain or with honey, fortified with vitamins and chemical elements",32021,16200.0,3820.0,26.0,114.0,786.0,16.5,172.0,4.4,0.42999999999999994,4.3,2.6,3.5999999999999996,157.0,575.0,33.6,0.0,0.0,0.0,5.4,3.5999999999999996,6.800000000000001,0.018,0.0091,0.039,0.037000000000000005,0.028999999999999998,0.073,2.4,2.8000000000000003,3.5999999999999996,1.3,0.08399999999999999,0.014,0.014,0.014,0.0,12.5,5300.0,3.2,106.0,50.0,475.0,15.0,1800.0,2230.0,100.0,4970.0,15.0,105.0,132.0,0.0,110.0,4.0,0.0,889.0,23.0,17.3,195.0,69.80000000000001,18.9,2330.0,14.1,CALNUT2020_2020_07_07,
32001,"Breakfast cereals, with chocolate, not filled, fortified with vitamins and chemical elements",32001,17200.0,4080.0,27.0,81.30000000000001,704.0,89.0,262.0,0.5,0.5,2.0,8.5,7.800000000000001,243.0,442.0,67.0,0.0,0.0,2.0,30.0,39.1,15.600000000000001,0.05,0.05,0.1,0.05,1.0,0.8999999999999999,21.200000000000003,6.1,37.2,12.7,2.9,0.05,0.05,0.05,10.2,5.300000000000001,3400.0,2.0,82.30000000000001,80.0,306.0,4.699999999999999,850.0,4020.0,11.0,2110.0,7.0,105.0,25.0,17.0,100.0,4.0,0.0,596.0,17.2,12.1,136.0,48.6,13.100000000000001,1650.0,9.8,CALNUT2020_2020_07_07,
32017,"Breakfast cereals, filled with chocolate or chocolate-hazelnuts",32017,18600.0,4420.0,,73.3,672.0,148.0,343.0,,,1.4000000000000001,,1.2,310.0,,53.0,0.0,0.0,0.0,30.299999999999997,42.699999999999996,69.4,0.1,0.1,0.16,0.10999999999999999,0.55,0.38,10.600000000000001,6.7,40.9,68.8,0.33,,,0.1,,4.6000000000000005,,,80.7,,,,,,,1830.0,,,,,94.0,,,,9.7,11.7,142.0,44.0,13.0,1610.0,15.8,CIQUAL2020_2020_07_07_edited,False
32016,"Breakfast cereals, filled with chocolate or chocolate-hazelnuts, fortified with vitamins and chemical elements",32016,18200.0,4330.0,42.0,78.1,692.0,130.0,291.0,1.6,0.5,4.699999999999999,20.7,1.5,262.0,373.0,36.0,0.0,0.0,2.3000000000000003,32.2,63.0,28.2,0.05,0.05,0.5,0.3,2.4,1.3,19.9,6.7,59.6,23.3,4.9,0.05,0.05,0.05,30.0,8.9,2420.0,2.8000000000000003,71.9,400.0,577.0,6.0,2040.0,3440.0,20.0,3570.0,14.0,0.0,0.0,17.0,96.4,0.0,0.0,575.0,18.5,12.1,134.0,54.0,12.7,1640.0,9.399999999999999,CALNUT2020_2020_07_07,
32018,"Breakfast cereals, filled with a filling other than chocolate, fortified with vitamins and chemical elements",32018,17600.0,4190.0,86.0,84.2,647.0,133.0,312.0,22.0,0.5,68.0,1.0,24.0,156.0,335.0,33.199999999999996,0.0,0.0,0.0,55.199999999999996,22.5,30.8,0.051000000000000004,0.051000000000000004,0.51,0.31,2.5,1.3,20.4,6.8999999999999995,22.5,23.799999999999997,5.0,0.051000000000000004,0.051000000000000004,0.051000000000000004,10.0,7.7,2660.0,3.4000000000000004,70.0,70.0,200.0,13.799999999999999,2720.0,2700.0,30.0,3130.0,14.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,18.9,12.2,136.0,50.0,12.8,1670.0,9.5,CALNUT2020_2020_07_07,
32008,"Breakfast cereals, rich in fibre, with chocolate, fortified with vitamins and chemical elements",32008,16100.0,3830.0,62.699999999999996,107.0,640.0,67.5,193.0,0.8500000000000001,0.34,1.6,0.68,12.1,177.0,447.0,115.0,0.0,0.0,0.0,35.0,22.1,7.4,0.083,0.083,0.1,0.13,0.2,0.24,16.1,14.6,20.4,6.0,0.39,0.038,0.03,0.062,10.2,7.800000000000001,255.0,4.0,66.0,100.0,705.0,11.7,1700.0,4100.0,100.0,3100.0,13.0,105.0,25.0,28.0,4.6000000000000005,4.0,0.0,2.5,11.0,10.5,120.0,50.0,12.5,1960.0,9.0,CALNUT2020_2020_07_07,
32002,"Breakfast cereals, rich in fibre, with or without fruits, fortified with vitamins and chemical elements",32002,15100.0,3600.0,35.699999999999996,115.0,593.0,44.2,221.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,183.0,0.0,0.0,0.0,19.099999999999998,6.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.53,0.0,0.0,0.0,0.0,12.7,375.0,0.0,82.10000000000001,50.0,1460.0,0.0,3170.0,5000.0,99.3,5030.0,40.0,0.0,0.0,28.0,100.0,0.0,0.0,455.0,14.7,12.6,142.0,50.8,14.399999999999999,1960.0,10.5,CALNUT2020_2020_07_07,
32116,"Breakfast cereals, very rich in fibre, fortified with vitamins and chemical elements",32116,14200.0,3380.0,30.0,140.0,490.0,35.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,270.0,0.0,0.0,0.0,7.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8999999999999995,0.42000000000000004,0.0,0.0,0.0,0.0,5.8,600.0,0.0,88.0,0.0,2200.0,0.0,6100.0,8200.0,0.0,2250.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,9.0,101.0,0.0,9.0,2500.0,7.0,CALNUT2020_2020_07_07,
38104,Prawn crackers,38104,21300.0,5080.0,35.0,31.0,637.0,266.0,71.0,0.0,0.0,1.7000000000000002,0.0,1.0,69.3,425.0,10.0,0.0,0.0,0.0,24.0,84.7,145.0,0.066,0.13,0.13,0.12,0.2,0.8799999999999999,19.8,2.6,84.7,145.0,0.61,0.0,0.0,0.0,130.0,15.3,460.0,5.0,14.0,1940.0,155.0,5.0,420.0,415.0,15.0,6100.0,5.0,10.0,250.0,1.0,58.0,12.0,0.0,0.0,2.2,0.25,0.25,1.0,0.25,51.0,0.25,CALNUT2020_2020_07_07,
38105,Corn chips or tortilla chips,38105,20700.0,4950.0,26.0,65.6,595.0,247.0,26.200000000000003,3.1,0.63,4.0,10.1,0.0,8.4,569.0,41.900000000000006,0.0,0.0,0.0,99.80000000000001,99.9,32.5,0.25,0.25,0.21999999999999997,0.21999999999999997,0.44999999999999996,2.5,87.10000000000001,9.3,63.099999999999994,32.3,0.25,0.0,0.0,0.0,0.0,14.2,945.0,1.1,11.7,120.0,645.0,3.4000000000000004,2040.0,2280.0,25.5,5650.0,11.799999999999999,0.0,10.0,0.0,58.5,112.0,0.0,0.0,3.5999999999999996,0.8699999999999999,13.899999999999999,4.699999999999999,1.7000000000000002,275.0,0.98,CALNUT2020_2020_07_07,
24360,Wafer cookie,24360,21900.0,5230.0,24.700000000000003,52.9,630.0,275.0,380.0,1.5,0.5,5.0,2.5,4.5,364.0,250.0,10.0,0.0,0.0,0.0,175.0,74.5,21.0,0.22999999999999998,0.37,1.3,1.3,4.8,5.8,70.0,17.2,74.5,18.9,2.0,0.067,0.038,0.043,201.0,2.8000000000000003,490.0,2.1,15.8,55.0,280.0,5.0,1250.0,1630.0,25.0,1110.0,5.8999999999999995,74.0,150.0,1.3,21.7,42.699999999999996,0.0,2.5,0.96,0.8899999999999999,5.8999999999999995,4.3,0.48,233.0,1.1,CALNUT2020_2020_07_07,
24685,"Cone, wafer for ice cream",24685,17000.0,4010.0,45.599999999999994,75.0,804.0,50.0,256.0,1.4000000000000001,0.48,3.7,2.4,2.4,246.0,286.0,20.0,0.0,0.0,0.0,41.0,6.800000000000001,2.2,0.041999999999999996,0.067,0.24,0.24,0.8699999999999999,1.1,12.7,3.1,6.800000000000001,2.0,0.15,0.007200000000000001,0.004,0.0046,201.0,5.4,490.0,2.1,15.8,55.0,280.0,5.0,1250.0,1630.0,25.0,2150.0,5.8999999999999995,74.0,150.0,1.3,21.7,42.699999999999996,0.0,2.5,0.96,0.8899999999999999,5.8999999999999995,4.3,0.48,233.0,1.1,CALNUT2020_2020_07_07,
24684,"Biscuit (cookie), with chocolate drops",24684,21000.0,5020.0,34.6,64.7,590.0,259.0,315.0,1.0,0.0,1.0,1.1,1.2,312.0,275.0,33.8,0.0,0.0,0.0,129.0,95.9,23.3,0.71,0.47,0.8599999999999999,0.8500000000000001,3.8,4.3,86.89999999999999,22.799999999999997,93.69999999999999,21.5,0.49,0.028,0.026,0.025,173.0,10.1,305.0,4.4,34.300000000000004,110.0,702.0,7.5,1530.0,2700.0,25.0,4030.0,12.0,300.0,110.0,2.5,26.0,42.699999999999996,0.0,5.0,0.4,2.4,10.5,4.3,0.8999999999999999,380.0,2.6,CALNUT2020_2020_07_07,
24370,Wafer cookie,24370,19200.0,4560.0,29.0,62.699999999999996,721.0,155.0,367.0,1.5,0.5,27.5,2.5,5.0,280.0,286.0,17.0,0.0,0.0,0.0,102.0,23.0,4.5,0.13,0.21000000000000002,0.76,0.76,2.7,3.3000000000000003,39.4,9.7,23.0,4.0,0.5,0.014,0.0079,0.009,201.0,6.4,490.0,2.1,15.8,55.0,280.0,5.0,1250.0,1630.0,25.0,2550.0,5.8999999999999995,74.0,150.0,1.3,21.7,42.699999999999996,0.0,2.5,0.96,0.8899999999999999,5.8999999999999995,4.3,0.48,233.0,1.1,CALNUT2020_2020_07_07,
38408,"Salted crispy crepe with cheese, prepacked",38408,23100.0,5550.0,33.199999999999996,93.0,488.0,356.0,142.0,1.3,0.32,1.5,1.0,5.5,6.5,337.0,12.5,0.0,0.0,0.0,233.0,88.80000000000001,34.2,0.27,0.52,0.54,0.49,0.8200000000000001,3.5999999999999996,81.5,10.9,88.80000000000001,33.3,0.8799999999999999,0.028999999999999998,0.016,0.019,336.0,17.3,385.0,1.9,18.5,80.0,305.0,6.0,1200.0,1710.0,37.8,6920.0,7.9,0.0,225.0,0.0,32.0,12.0,0.0,0.0,0.19,0.8200000000000001,14.299999999999999,5.1,2.3000000000000003,430.0,1.7999999999999998,CALNUT2020_2020_07_07,
24371,"Wafer cookie, with chocolate, prepacked",24371,20900.0,4980.0,0.0,59.1,679.0,218.0,424.0,1.5,0.5,9.399999999999999,2.5,3.5999999999999996,406.0,255.0,34.5,0.0,0.0,0.0,135.0,59.0,14.5,2.3000000000000003,1.4000000000000001,1.3,2.0,2.4,7.6,47.800000000000004,42.0,59.0,10.9,3.5,0.028,0.016,0.056,201.0,5.0,490.0,2.1,15.8,55.0,280.0,5.0,1250.0,1630.0,25.0,1980.0,5.8999999999999995,74.0,150.0,1.3,21.7,42.699999999999996,0.0,2.5,0.96,0.8899999999999999,5.8999999999999995,4.3,0.48,233.0,1.1,CALNUT2020_2020_07_07,
32140,"Oat flakes, pre-cooked, raw",32140,15400.0,3660.0,110.0,110.0,580.0,77.0,18.400000000000002,1.0,0.0,1.0,1.0,1.0,13.0,562.0,106.0,0.0,0.0,0.0,13.600000000000001,22.5,19.4,0.0,0.0,0.0,0.0,0.07,0.13,12.4,1.0,22.5,19.0,0.42000000000000004,0.0,0.0,0.0,0.0,0.10999999999999999,500.0,3.5,38.0,0.0,1040.0,26.8,3870.0,3250.0,16.8,40.0,26.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,3.5999999999999996,0.5,8.6,12.0,3.5,560.0,4.3,CALNUT2020_2020_07_07,
9313,"Oat flakes, boiled/cooked in water",9313,3180.0,755.0,,27.200000000000003,119.0,15.2,2.7,0.0,0.2,0.0,0.0,0.0,2.5,116.0,17.0,0.0,0.0,0.0,3.1,4.4,5.6000000000000005,0.0,0.0,0.0,0.0,0.0,0.05,2.8000000000000003,0.21000000000000002,4.2,5.4,0.18,,0.0,0.0,0.0,0.1,90.0,0.74,9.0,3.0,270.0,5.8,770.0,700.0,,40.0,10.0,0.0,0.0,0.0,0.8,3.0,,0.0,0.76,0.16,2.3000000000000003,3.1,0.05,60.0,0.0,CIQUAL2020_2020_07_07_edited,False
24056,Florentine biscuit (chocolate sweet biscuit (cookie) with almonds),24056,21500.0,5140.0,20.0,93.10000000000001,507.0,287.0,441.0,22.799999999999997,0.5,44.1,26.099999999999998,35.5,312.0,17.0,76.0,0.0,0.0,2.1,108.0,120.0,45.199999999999996,0.05,0.05,0.3,0.2,0.2,3.8,66.10000000000001,35.699999999999996,104.0,37.3,3.5999999999999996,0.8,0.05,0.2,214.0,1.3,1200.0,4.4,25.0,55.0,840.0,9.8,1800.0,3200.0,100.0,520.0,11.0,322.0,185.0,10.1,61.5,42.800000000000004,0.0,2.5,2.8000000000000003,0.95,4.699999999999999,3.8,0.43999999999999995,169.0,0.45999999999999996,CALNUT2020_2020_07_07,
24311,"Wafer biscuit, filled with chocolate, prepacked",24311,22100.0,5300.0,16.4,63.8,572.0,298.0,358.0,1.0,0.0,1.3,26.200000000000003,1.5,329.0,214.0,35.3,0.0,0.0,0.0,229.0,53.5,9.200000000000001,0.19,1.1,10.9,7.6,65.5,24.6,58.3,47.0,49.400000000000006,8.8,0.29000000000000004,0.025,0.025,0.025,201.0,2.7,340.0,2.1,15.8,55.0,110.0,5.0,1250.0,1630.0,25.0,1090.0,5.8999999999999995,74.0,150.0,1.3,21.7,42.699999999999996,0.0,2.5,0.96,0.8899999999999999,5.8999999999999995,4.3,0.48,233.0,1.1,CALNUT2020_2020_07_07,
24312,"Wafer biscuit, filled with nuts (hazelnut, almond, praline, etc.), with chocolate or not, prepacked",24312,21408.0,5117.0,23.1,73.1,596.0,264.0,374.0,2.0,,57.199999999999996,13.4,1.2,302.0,153.0,32.1,,0.0,0.0,177.0,50.199999999999996,13.799999999999999,1.0,1.7000000000000002,12.6,8.8,65.3,26.299999999999997,31.400000000000002,27.799999999999997,49.1,12.9,0.76,0.052,0.05,0.05,101.0,3.4000000000000004,201.0,10.0,68.0,100.0,473.0,10.0,1220.0,2630.0,30.0,1340.0,10.0,20.0,500.0,2.0,21.0,,,,0.5,2.2,2.0,5.1,0.6,118.0,5.4,CIQUAL2020_2020_07_07_edited,True
24320,"Wafer biscuit, with fruits",24320,15500.0,3650.0,93.2,44.3,824.0,15.8,417.0,1.5,0.5,156.0,2.5,171.0,1.3,244.0,16.599999999999998,0.0,0.0,0.0,7.5,2.7,2.9,0.025,0.025,0.043,0.038,0.14,0.12,2.5,0.4,2.6,2.7,0.21000000000000002,0.025,0.025,0.025,201.0,2.8000000000000003,490.0,2.1,15.8,55.0,280.0,5.0,1250.0,1630.0,25.0,1100.0,5.8999999999999995,74.0,150.0,1.3,21.7,42.699999999999996,0.0,3.0,0.96,0.8899999999999999,5.8999999999999995,4.3,0.48,233.0,1.1,CALNUT2020_2020_07_07,
24300,Wafer biscuit without filling,24300,17700.0,4190.0,29.3,90.0,768.0,80.0,350.0,0.0,0.0,1.1,0.0,1.7999999999999998,350.0,355.0,20.0,0.0,0.0,0.0,50.0,22.599999999999998,3.8,0.039,0.061000000000000006,3.1,2.7,23.900000000000002,9.5,6.0,4.699999999999999,22.599999999999998,3.4000000000000004,0.41000000000000003,0.0,0.0,0.0,201.0,10.0,15.5,2.1,15.8,55.0,280.0,5.0,1400.0,1440.0,25.0,4000.0,5.8999999999999995,74.0,150.0,1.3,21.7,42.699999999999996,0.0,20.0,0.8999999999999999,0.63,6.800000000000001,4.3,0.5700000000000001,50.0,0.16,CALNUT2020_2020_07_07,
24313,"Wafer biscuit, plain or vanilla flavoured, prepacked",24313,22500.0,5380.0,11.0,57.5,601.0,301.0,329.0,0.5,0.5,59.800000000000004,59.3,1.7999999999999998,208.0,244.0,16.0,0.0,0.0,2.7,199.0,70.6,16.9,0.05,0.5,7.1,5.8999999999999995,54.6,22.200000000000003,93.5,14.0,68.89999999999999,16.299999999999997,0.5,0.05,0.05,0.05,88.5,3.5999999999999996,920.0,0.7000000000000001,5.5,55.0,240.0,2.7,1200.0,2600.0,100.0,1440.0,4.9,105.0,25.0,1.3,18.6,20.9,0.0,6.3,2.9,1.6,2.7,10.8,0.41000000000000003,153.0,0.41000000000000003,CALNUT2020_2020_07_07,
24686,Dried sponge cake filled with fruits and covered with chocolate,24686,16500.0,3910.0,138.0,32.3,695.0,106.0,517.0,23.0,0.5,72.0,1.0,58.0,246.0,114.0,21.6,0.0,0.0,0.0,61.1,28.700000000000003,6.5,0.05499999999999999,0.05499999999999999,0.41000000000000003,0.22999999999999998,0.48,0.73,33.1,26.200000000000003,28.2,5.8999999999999995,0.49,0.05499999999999999,0.0021000000000000003,0.056,348.0,1.7000000000000002,490.0,2.8000000000000003,19.0,120.0,370.0,3.5999999999999996,963.0,1590.0,25.0,700.0,9.0,70.0,150.0,2.5,7.5,42.699999999999996,0.0,5.0,1.3,0.9099999999999999,2.8000000000000003,3.0,1.7000000000000002,270.0,0.42000000000000004,CALNUT2020_2020_07_07,
24231,"Biscuit (cookie), snack w chocolate filling",24231,19600.0,4680.0,23.3,67.0,679.0,180.0,298.0,1.0,0.0,2.3000000000000003,5.5,12.6,278.0,381.0,37.7,0.0,0.0,0.0,99.2,58.5,16.7,0.025,0.24,2.6,1.7999999999999998,16.5,7.0,59.6,11.0,56.8,16.299999999999997,0.36,0.025,0.025,0.035,22.0,6.2,1200.0,3.9000000000000004,33.0,240.0,473.0,6.1,1170.0,1900.0,11.0,2460.0,9.200000000000001,10.0,150.0,2.5,30.0,42.699999999999996,0.0,5.0,0.4,0.73,6.8999999999999995,2.9,1.3,280.0,1.1,CALNUT2020_2020_07_07,
24240,"Biscuit (cookie), snack with fruits filling",24240,20300.0,4830.0,9.9,66.39999999999999,733.0,174.0,316.0,16.0,0.5,66.0,1.0,75.0,151.0,418.0,33.5,0.0,0.0,0.0,96.8,22.1,6.6000000000000005,0.025,0.025,0.025,0.025,0.10999999999999999,0.62,25.6,2.4,21.8,6.4,0.2,0.025,0.025,0.025,2.5,5.0,2400.0,2.1,45.0,55.0,1200.0,5.0,3000.0,800.0,25.0,2160.0,5.8999999999999995,74.0,150.0,1.3,35.0,42.699999999999996,0.0,2.5,0.96,0.8899999999999999,5.8999999999999995,4.3,0.48,350.0,2.5,CALNUT2020_2020_07_07,
24225,"Biscuit (cookie), snack with dairy or vanilla filling",24225,20000.0,4770.0,21.9,53.6,712.0,186.0,347.0,1.0,0.5,6.0,1.0,39.0,286.0,326.0,18.3,0.0,0.0,0.0,107.0,54.900000000000006,16.1,0.025,0.061000000000000006,1.4000000000000001,1.2,15.9,6.3,56.6,8.9,54.900000000000006,16.0,0.10999999999999999,0.025,0.025,0.025,31.0,5.6000000000000005,206.0,5.0,5.0,50.0,129.0,5.0,770.0,965.0,15.0,2220.0,5.0,10.0,250.0,1.0,11.0,42.699999999999996,0.0,2.5,3.1,0.6,0.25,3.0,0.25,74.0,0.25,CALNUT2020_2020_07_07,
32000,"Breakfast cereals, popped or puffed wheat grain, with honey or caramel, fortified with vitamins and chemical elements",32000,16600.0,3910.0,10.0,80.0,822.0,22.0,353.0,24.4,0.5,36.800000000000004,0.5,33.5,258.0,410.0,52.0,0.0,0.0,0.5800000000000001,3.8,7.9,9.0,0.05,0.05,0.05,0.05,0.05,0.05,3.1,0.7000000000000001,7.6,8.5,0.5,0.05,0.05,0.05,0.0,0.18,2760.0,1.7000000000000002,71.5,80.0,326.0,7.3,2140.0,1920.0,16.8,70.0,8.4,0.0,591.0,42.0,107.0,4.0,0.0,2.5,17.0,12.9,145.0,52.699999999999996,14.399999999999999,1740.0,10.5,CALNUT2020_2020_07_07,
32115,"Breakfast cereals, chocolate puffed/popped wheat grain, fortified with vitamins and chemical elements",32115,16300.0,3850.0,33.4,88.2,752.0,40.099999999999994,444.0,2.0,,2.0,2.0,10.0,358.0,308.0,64.3,0.0,0.0,0.0,25.4,9.5,3.4000000000000004,,,,,,,,,,,,,,,0.0,2.5,2670.0,2.0,74.5,80.0,800.0,5.0,2200.0,4000.0,10.0,978.0,20.0,0.0,0.0,0.0,20.0,,,0.0,12.0,13.0,150.0,50.0,17.0,1690.0,8.4,CIQUAL2020_2020_07_07_edited,False
23027,Macaroon,23027,18400.0,4360.0,20.0,69.0,777.0,102.0,740.0,1.5,0.5,3.8,2.5,2.5,255.0,37.0,30.0,0.0,0.0,0.0,6.0,31.299999999999997,10.1,0.014,0.022000000000000002,0.08,0.08,0.28,0.35000000000000003,4.2,1.0,30.2,8.7,0.65,0.031,0.016999999999999998,0.02,201.0,2.0,490.0,2.1,15.8,55.0,280.0,5.0,1250.0,1630.0,25.0,2190.0,5.8999999999999995,74.0,150.0,1.3,21.7,42.699999999999996,0.0,2.5,0.96,0.8899999999999999,5.8999999999999995,4.3,0.48,233.0,1.1,CALNUT2020_2020_07_07,
24520,Meringue,24520,16800.0,3960.0,8.0,41.1,943.0,2.5,943.0,1.0,0.0,1.0,1.0,1.0,943.0,0.0,2.5,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0,1.6,41.5,0.3,1.7999999999999998,20.0,47.599999999999994,0.0,206.0,898.0,30.0,644.0,1.5,0.0,0.0,0.0,0.0,42.699999999999996,0.0,0.0,1.0,2.4,1.0,1.6,0.1,60.0,0.0,CALNUT2020_2020_07_07,
32109,"Muesli, crunchy, with chocolate (not fortified with vitamins and chemical elements)",32109,18500.0,4420.0,24.0,85.7,632.0,167.0,227.0,2.0,,3.5999999999999996,3.5999999999999996,10.8,209.0,341.0,74.2,63.5,0.0,0.0,77.4,68.60000000000001,13.799999999999999,0.1,0.1,1.5,0.8999999999999999,6.800000000000001,3.0,29.2,18.400000000000002,68.60000000000001,13.4,0.42999999999999994,0.1,0.1,0.1,24.1,3.5,310.0,3.7,26.0,200.0,1060.0,18.0,2500.0,3400.0,200.0,1420.0,15.0,210.0,51.5,2.5,24.2,8.0,,5.0,4.4,0.8,22.7,5.8,1.1,314.0,,CIQUAL2020_2020_07_07_edited,False
32112,"Muesli, crunchy, with chocolate, with or without fruits, fortified with vitamins and chemical elements",32112,18900.0,4510.0,30.0,91.30000000000001,627.0,167.0,218.0,7.800000000000001,1.0,10.3,2.5,10.4,187.0,344.0,67.0,0.0,0.0,0.98,64.5,75.1,19.8,0.1,0.1,0.4,0.2,1.3,1.5,42.800000000000004,16.8,73.3,19.2,0.6,0.1,0.1,0.1,107.0,4.4,1900.0,3.5,41.0,200.0,800.0,19.0,2400.0,2900.0,200.0,1740.0,18.0,210.0,50.0,2.5,15.3,25.7,,640.0,6.8999999999999995,9.1,103.0,5.6000000000000005,0.55,185.0,16.0,CIQUAL2020_2020_07_07_edited,False
32108,"Muesli, crunchy, with fruits and/or dried fruits, grains (not fortified with vitamins and chemical elements)",32108,18300.0,4360.0,43.0,88.80000000000001,597.0,167.0,217.0,44.0,0.0,44.900000000000006,1.0,15.0,113.0,312.0,86.8,37.0,0.0,0.0,66.10000000000001,71.7,24.700000000000003,0.05,0.25,3.7,2.2,17.3,7.0,30.7,4.9,69.80000000000001,24.1,0.6,0.05,0.05,0.05,9.0,3.4000000000000004,3400.0,3.2,60.7,440.0,1020.0,22.0,2770.0,3900.0,100.0,1360.0,18.0,105.0,105.0,1.3,23.3,53.2,0.0,667.0,20.8,11.7,133.0,50.0,11.7,1670.0,7.0,CALNUT2020_2020_07_07,
32111,"Muesli, crunchy, with fruits or dried fruits, fortified with vitamins and chemical elements",32111,19300.0,4600.0,30.5,56.7,684.0,173.0,300.0,28.3,0.0,29.2,1.0,5.5,185.0,373.0,38.3,0.0,0.0,0.0,83.3,58.3,24.1,0.01,0.49,5.4,3.9000000000000004,19.3,7.9,40.0,6.3,58.3,23.599999999999998,0.43999999999999995,0.0,0.0,0.094,29.3,10.0,573.0,3.9000000000000004,57.699999999999996,0.0,718.0,21.0,2060.0,3820.0,105.0,3900.0,16.0,10.0,0.0,2.5,21.5,53.2,0.0,173.0,8.9,9.3,105.0,67.5,11.299999999999999,2040.0,8.0,CALNUT2020_2020_07_07,
32138,"Muesli, flakes (Bircher-style), with fruits or dried fruits (not fortified with vitamins and chemical elements)",32138,15600.0,3690.0,88.0,95.0,617.0,69.0,206.0,79.0,0.5,81.5,0.5,5.6000000000000005,39.8,411.0,110.0,0.0,0.0,2.0,21.200000000000003,29.2,14.8,0.05,0.05,1.2,0.7000000000000001,5.4,2.3000000000000003,9.6,1.7999999999999998,28.4,14.0,0.8,0.05,0.05,0.05,0.0,1.0,1430.0,3.9000000000000004,32.0,20.0,745.0,16.1,2400.0,4600.0,74.5,400.0,18.6,0.0,40.0,2.5,46.0,0.0,0.0,2.5,0.0,2.8000000000000003,21.0,6.0,10.8,967.0,6.7,CALNUT2020_2020_07_07,
32110,"Muesli, flakes (Bircher-style), with fruits or dried fruits, fortified with vitamins and chemical elements",32110,15200.0,3610.0,98.0,91.89999999999999,654.0,50.0,238.0,49.800000000000004,0.5,44.0,36.6,4.2,103.0,416.0,86.0,0.0,0.0,2.5,7.5,24.0,15.8,0.05,0.05,0.05,0.05,0.05,0.05,6.5,0.8999999999999999,23.1,15.3,0.5,0.05,0.05,0.05,0.0,4.9,590.0,3.2,55.0,200.0,900.0,22.0,3100.0,5200.0,100.0,1960.0,17.0,0.0,25.0,1.3,8.0,28.900000000000002,0.0,2.5,15.8,8.100000000000001,105.0,8.4,10.1,1830.0,7.1,CALNUT2020_2020_07_07,
